[2022-07-12 10:56:06,941] Register - Step 01: Navigate to 'Register' page
[2022-08-11 10:39:29,506] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-08-11 10:39:29,617] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-08-11 10:39:30,691] Register - Step 04: Enter to Email textbox with value is 'quanganh40821@gmail.com'
[2022-08-11 10:39:30,836] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-08-11 10:39:30,923] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-08-11 10:39:31,015] Register - Step 07: Click to 'Register' button
[2022-08-11 10:39:31,810] Register - Step 08: Verify Register success message is displayed
[2022-08-11 10:39:31,938] Login - Step 01: Navigate to Login page
[2022-08-11 10:39:33,147] Login - Step 02: Enter to Email textbox with value is 'quanganh40821@gmail.com'
[2022-08-11 10:39:33,259] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 10:39:33,349] Login - Step 04: Click to 'Login' button
[2022-08-11 10:39:34,076] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 10:39:34,168] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 10:39:34,674] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 10:39:34,739] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 10:39:34,796] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 10:39:34,858] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 10:41:16,966] Register - Step 01: Navigate to 'Register' page
[2022-08-11 10:41:17,674] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-08-11 10:41:17,842] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-08-11 10:41:18,425] Register - Step 04: Enter to Email textbox with value is 'quanganh49078@gmail.com'
[2022-08-11 10:41:18,634] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-08-11 10:41:18,767] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-08-11 10:41:18,902] Register - Step 07: Click to 'Register' button
[2022-08-11 10:41:19,789] Register - Step 08: Verify Register success message is displayed
[2022-08-11 10:41:19,917] Login - Step 01: Navigate to Login page
[2022-08-11 10:41:21,208] Login - Step 02: Enter to Email textbox with value is 'quanganh49078@gmail.com'
[2022-08-11 10:41:21,335] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 10:41:21,457] Login - Step 04: Click to 'Login' button
[2022-08-11 10:41:22,183] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 10:41:22,265] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 10:41:22,769] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 10:41:22,836] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 10:41:22,896] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 10:41:22,957] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 10:43:12,027] Pre-condition - Step 01: Open browser and Admin Url
[2022-08-11 10:43:18,503] Pre-condition - Step 02: Enter to Username textbox : quanganh
[2022-08-11 10:43:18,724] Pre-condition - Step 03: Enter to Password textbox : Anh123456
[2022-08-11 10:43:18,864] Pre-condition - Step 04: Click to login button
[2022-08-11 10:43:22,543] Create_Post - Step 01: Click to 'Post' menu link
[2022-08-11 10:43:24,380] Create_Post - Step 02: Get 'Search Post' page Url
[2022-08-11 10:43:24,385] Create_Post - Step 03: Click to 'Add new' button
[2022-08-11 10:43:27,777] Create_Post - Step 04: Enter to post title :Live Coding Title 87510
[2022-08-11 10:43:29,091] Create_Post - Step 05: Enter to post body :Live Coding Body 87510
[2022-08-11 10:43:31,480] Create_Post - Step 06: Click to 'Publish' button
[2022-08-11 10:43:31,786] Create_Post - Step 07: Click to 'Pre_Publish' button
[2022-08-11 10:43:32,716] Create_Post - Step 08: Verify 'Post published.' message is displayed
[2022-08-11 10:43:34,703]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:34,786] Search_Post - Step 01: Open 'Search Post' page
[2022-08-11 10:43:36,579] Search_Post - Step 02: Enter to Search textbox
[2022-08-11 10:43:36,838] Search_Post - Step 03: Click to 'Search Posts' button
[2022-08-11 10:43:40,235] Search_Post - Step 04: Verify Search table contains 'Live Coding Title 87510'
[2022-08-11 10:43:40,341]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:40,341] Search_Post - Step 05: Verify Search table contains 'quanganh'
[2022-08-11 10:43:40,419]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:40,419] Search_Post - Step 06: Open User Url
[2022-08-11 10:43:42,103] Search_Post - Step 07: Verify Post info displayed at Home page
[2022-08-11 10:43:42,163]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:42,227]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:42,307]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:42,369]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:42,369] Search_Post - Step 08: Click to Post title
[2022-08-11 10:43:43,915] Search_Post - Step 09: Verify Post info displayed at Post detail page
[2022-08-11 10:43:43,978]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:44,053]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:44,116]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:44,179]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:43:44,186] Edit_Post - Step 01: Open Admin Url
[2022-08-11 10:43:45,929] Edit_Post - Step 02: Click to 'Post' menu link
[2022-08-11 10:43:47,730] Edit_Post - Step 03: Enter to Search textbox
[2022-08-11 10:43:47,897] Edit_Post - Step 04: Click to 'Search Posts' button
[2022-08-11 10:43:51,083] Edit_Post - Step 05: Click to Post Title link and navigata to Edit Post page
[2022-08-11 10:43:54,241] Edit_Post - Step 06: Enter to post title : Edit Title 87510
[2022-08-11 10:43:55,681] Edit_Post - Step 07: Enter to post body : Edit Body 87510
[2022-08-11 10:43:58,409] Edit_Post - Step 08: Click to 'Update' button
[2022-08-11 10:43:58,643] Edit_Post - Step 09: Verify 'Post updated.' message is displayed
[2022-08-11 10:44:00,436]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:00,436] Edit_Post - Step 10: Open 'Search Post' page
[2022-08-11 10:44:02,136] Edit_Post - Step 11: Enter to Search textbox
[2022-08-11 10:44:02,354] Edit_Post - Step 12: Click to 'Search Posts' button
[2022-08-11 10:44:05,542] Edit_Post - Step 13: Verify Search table contains 'Edit Title 87510'
[2022-08-11 10:44:05,617]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:05,617] Edit_Post - Step 14: Verify Search table contains 'quanganh'
[2022-08-11 10:44:05,695]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:05,695] Edit_Post - Step 15: Open User Url
[2022-08-11 10:44:07,139] Edit_Post - Step 16: Verify Post info displayed at Home page
[2022-08-11 10:44:07,214]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:07,276]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:07,338]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:07,400]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:07,400] Edit_Post - Step 17: Click to Post title
[2022-08-11 10:44:08,941] Edit_Post - Step 18: Verify Post info displayed at Post detail page
[2022-08-11 10:44:09,023]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:09,100]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:09,164]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:09,223]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:09,229] Delete_Post - Step 01: Open Admin Url
[2022-08-11 10:44:11,048] Delete_Post - Step 02: Click to 'Post' menu link
[2022-08-11 10:44:12,862] Delete_Post - Step 03: Enter to Search textbox
[2022-08-11 10:44:13,044] Delete_Post - Step 04: Click to 'Search Posts' button
[2022-08-11 10:44:16,214] Delete_Post - Step 05: Select Post detail checkbox
[2022-08-11 10:44:16,343] Delete_Post - Step 06: Select 'Move to Trash' item in dropdown
[2022-08-11 10:44:16,484] Delete_Post - Step 07: Click to 'Apply' button
[2022-08-11 10:44:19,686] Delete_Post - Step 08: Verify '1 post moved to the Trash.' message is displayed
[2022-08-11 10:44:19,771]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:19,771] Delete_Post - Step 09: Enter to Search textbox
[2022-08-11 10:44:19,935] Delete_Post - Step 10: Click to 'Search Posts' button
[2022-08-11 10:44:23,036] Delete_Post - Step 11: Verify 'No posts found.' message is displayed
[2022-08-11 10:44:23,134]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:23,134] Delete_Post - Step 12: Open User Url
[2022-08-11 10:44:24,575] Delete_Post - Step 13: Verify Post title undisplayed at Home page
[2022-08-11 10:44:29,644]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:29,644] Delete_Post - Step 14: Enter to Search textbox
[2022-08-11 10:44:29,791] Delete_Post - Step 15: Click to 'Search' button
[2022-08-11 10:44:31,392] Delete_Post - Step 16: Verify 'Nothing Found' message is displayed
[2022-08-11 10:44:31,481]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:44:31,510] Pre-condition - Step 01: Open browser and Admin Url
[2022-08-11 10:44:38,271] Pre-condition - Step 02: Enter to Username textbox : quanganh
[2022-08-11 10:44:38,473] Pre-condition - Step 03: Enter to Password textbox : Anh123456
[2022-08-11 10:44:38,560] Pre-condition - Step 04: Click to login button
[2022-08-11 10:44:43,855] Create_Post - Step 01: Click to 'Post' menu link
[2022-08-11 10:44:49,678] Create_Post - Step 02: Get 'Search Post' page Url
[2022-08-11 10:44:49,680] Create_Post - Step 03: Click to 'Add new' button
[2022-08-11 10:44:53,787] Create_Post - Step 04: Enter to post title :Live Coding Title 316
[2022-08-11 10:44:54,616] Create_Post - Step 05: Enter to post body :Live Coding Body 316
[2022-08-11 10:44:57,694] Create_Post - Step 06: Click to 'Publish' button
[2022-08-11 10:44:58,924] Create_Post - Step 07: Click to 'Pre_Publish' button
[2022-08-11 10:44:59,372] Create_Post - Step 08: Verify 'Post published.' message is displayed
[2022-08-11 10:45:03,199]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:03,205] Search_Post - Step 01: Open 'Search Post' page
[2022-08-11 10:45:05,141] Search_Post - Step 02: Enter to Search textbox
[2022-08-11 10:45:05,311] Search_Post - Step 03: Click to 'Search Posts' button
[2022-08-11 10:45:08,981] Search_Post - Step 04: Verify Search table contains 'Live Coding Title 316'
[2022-08-11 10:45:09,101]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:09,101] Search_Post - Step 05: Verify Search table contains 'quanganh'
[2022-08-11 10:45:09,210]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:09,210] Search_Post - Step 06: Open User Url
[2022-08-11 10:45:12,015] Search_Post - Step 07: Verify Post info displayed at Home page
[2022-08-11 10:45:12,086]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:12,166]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:12,244]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:12,304]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:12,304] Search_Post - Step 08: Click to Post title
[2022-08-11 10:45:13,919] Search_Post - Step 09: Verify Post info displayed at Post detail page
[2022-08-11 10:45:14,014]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:14,076]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:14,138]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:14,203]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:14,210] Edit_Post - Step 01: Open Admin Url
[2022-08-11 10:45:15,957] Edit_Post - Step 02: Click to 'Post' menu link
[2022-08-11 10:45:17,757] Edit_Post - Step 03: Enter to Search textbox
[2022-08-11 10:45:17,903] Edit_Post - Step 04: Click to 'Search Posts' button
[2022-08-11 10:45:21,112] Edit_Post - Step 05: Click to Post Title link and navigata to Edit Post page
[2022-08-11 10:45:23,944] Edit_Post - Step 06: Enter to post title : Edit Title 316
[2022-08-11 10:45:24,483] Edit_Post - Step 07: Enter to post body : Edit Body 316
[2022-08-11 10:45:25,958] Edit_Post - Step 08: Click to 'Update' button
[2022-08-11 10:45:26,489] Edit_Post - Step 09: Verify 'Post updated.' message is displayed
[2022-08-11 10:45:29,935]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:29,936] Edit_Post - Step 10: Open 'Search Post' page
[2022-08-11 10:45:31,650] Edit_Post - Step 11: Enter to Search textbox
[2022-08-11 10:45:31,769] Edit_Post - Step 12: Click to 'Search Posts' button
[2022-08-11 10:45:35,114] Edit_Post - Step 13: Verify Search table contains 'Edit Title 316'
[2022-08-11 10:45:35,249]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:35,249] Edit_Post - Step 14: Verify Search table contains 'quanganh'
[2022-08-11 10:45:35,336]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:35,337] Edit_Post - Step 15: Open User Url
[2022-08-11 10:45:36,823] Edit_Post - Step 16: Verify Post info displayed at Home page
[2022-08-11 10:45:36,908]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:36,966]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:37,028]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:37,090]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:37,090] Edit_Post - Step 17: Click to Post title
[2022-08-11 10:45:38,632] Edit_Post - Step 18: Verify Post info displayed at Post detail page
[2022-08-11 10:45:38,710]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:38,773]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:38,833]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:38,911]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:38,919] Delete_Post - Step 01: Open Admin Url
[2022-08-11 10:45:40,650] Delete_Post - Step 02: Click to 'Post' menu link
[2022-08-11 10:45:42,430] Delete_Post - Step 03: Enter to Search textbox
[2022-08-11 10:45:42,560] Delete_Post - Step 04: Click to 'Search Posts' button
[2022-08-11 10:45:45,716] Delete_Post - Step 05: Select Post detail checkbox
[2022-08-11 10:45:46,037] Delete_Post - Step 06: Select 'Move to Trash' item in dropdown
[2022-08-11 10:45:46,365] Delete_Post - Step 07: Click to 'Apply' button
[2022-08-11 10:45:49,469] Delete_Post - Step 08: Verify '1 post moved to the Trash.' message is displayed
[2022-08-11 10:45:49,566]  -------------------------- PASSED -------------------------- 
[2022-08-11 10:45:49,566] Delete_Post - Step 09: Enter to Search textbox
[2022-08-11 10:45:49,647] Delete_Post - Step 10: Click to 'Search Posts' button
